id|course_id|grade
461|10|9
461|10|10.7
461|10|6.8
461|10|16
461|10|10.3
461|10|10
461|10|12.5
461|7|8.5
461|7|9
461|7|12.5
461|4|13
461|4|13
461|4|14
461|4|13.5
461|4|$
464|6|9
464|6|8.5
464|6|7
464|3|14
464|3|11.5
464|9|9.5
464|9|6.5
464|9|4.5
464|9|7
464|1|16.5
464|1|15.6
464|1|11.6
464|1|8.9
464|1|13.9
464|1|10.9
464|1|14
464|1|17.1
464|1|10.9
464|8|7.5
464|8|8.5
464|8|12
464|8|11.5
464|2|10.25
464|2|14.75
464|2|13.25
464|2|13
464|2|15.75
464|2|13.25
464|5|12.6
464|5|12.5
464|5|15
464|5|14
464|10|8.1
464|10|9.5
464|10|6.9
464|10|7.4
464|10|11.2
464|10|8.4
464|10|10.7
464|10|5.5
464|7|13
464|7|10
464|7|7.5
464|4|11.5
464|4|12.5
464|4|14
464|4|12.5
464|4|12.5
478|6|10
478|6|8.5
478|6|9
478|3|16
478|3|14
478|3|15
478|9|3
478|9|13.5
478|9|7
478|9|7.5
478|1|19.7
478|1|14.2
478|1|15.8
478|1|15.7
478|1|16.3
478|1|12.8
478|1|10.8
478|1|13
478|1|12.1
478|8|9
478|8|9.5
478|8|12.5
478|8|9.5
478|2|13.75
478|2|11.25
478|2|14.5
478|2|14.25
478|2|16
478|2|13
478|5|13.4
478|5|13.1
478|5|14.4
478|5|15.6
478|10|6.8
478|10|3
478|10|8.8
478|10|7.2
478|10|8.1
478|10|10.4
478|10|6.4
478|10|9.9
478|10|9.2
478|7|12
478|7|11.5
478|7|8.5
478|4|13.5
478|4|11.5
478|4|13
478|4|14
478|4|13
490|6|8.5
490|6|8.5
490|3|14
490|3|11
490|9|10
490|9|6.5
490|9|8.5
490|9|7.5
490|1|16.6
490|1|12.2
490|1|12.9
490|1|13.4
490|1|13.7
490|1|14.3
490|1|13.8
490|1|9.6
490|8|13.5
490|8|7
490|8|9.5
490|8|10.5
490|2|10.25
490|2|13.25
490|2|13.75
490|2|13.5
490|2|11.75
490|2|14.75
490|5|14.1
490|5|16.6
490|5|11
490|5|13.3
490|10|11.1
490|10|10.6
490|10|14.4
490|10|9.5
490|10|8.9
490|10|8.5
490|10|8.6
490|10|9.6
490|10|12.8
490|7|6
490|7|8
490|7|10
490|4|13.5
490|4|14
490|4|12.5
490|4|13
490|4|12
565|6|10
565|6|8
565|6|9
565|3|14
565|3|9
565|3|15.5
565|9|8
565|9|8
565|9|9.5
565|9|6
565|1|13.7
565|1|12
565|1|14
565|1|13.8
565|1|15.9
565|1|10.6
565|1|10.3
565|1|15.9
565|1|13.8
565|8|4.5
565|8|6.5
565|8|13.5
565|8|9.5
565|2|12.25
565|2|13.75
565|2|11.25
565|2|14.75
565|2|12.25
565|2|13.25
565|5|14
565|5|15.3
565|5|13.6
565|5|16.3
565|10|11.1
565|10|8.3
565|10|9.1
565|10|11.8
565|10|11.4
565|10|7.1
565|10|10.9
565|10|11.4
565|10|12.2
565|7|9.5
565|7|11.5
565|7|4.5
565|4|10.5
565|4|14.5
565|4|12
565|4|13.5
565|4|15
573|6|8.5
573|6|12
573|6|9
573|3|16.5
573|3|11.5
573|3|10
573|9|8
573|9|14
573|9|3.5
573|9|11
573|1|12.7
573|1|10.5
573|1|11.5
573|1|11.1
573|1|13.4
573|1|13.3
573|1|10.9
573|1|11.5
573|1|15.5
573|8|5
573|8|6
573|8|8.5
573|8|8
573|2|11.75
573|2|7.5
573|2|12
573|2|11.25
573|2|11.75
573|5|14
573|5|14.3
573|5|13.9
573|5|13.6
573|10|4.7
573|10|9.1
573|10|13.7
573|10|5.2
573|10|10.2
573|10|10.8
573|10|10.1
573|10|10.2
573|10|10.4
573|7|10
573|7|10
573|7|11.5
573|4|11
573|4|13.5
573|4|11
573|4|14
573|4|12
595|6|7
595|6|10.5
595|6|9.5
595|3|17
595|3|11
595|3|17
595|9|8.5
595|9|$
595|9|8.5
595|9|7
595|1|15.3
595|1|11.9
595|1|14.5
595|1|12
595|1|13.1
595|1|10.6
595|1|11.7
595|1|16.7
595|8|6
595|8|7
595|8|10
595|8|12
595|2|13
595|2|11.5
595|2|12.25
595|2|16.25
595|2|14
595|2|14.75
595|5|13.3
595|5|14.4
595|5|15.6
595|5|16
595|10|6.9
595|10|5.6
595|10|9.8
595|10|2.7
595|10|7.2
595|10|11.8
595|10|10.9
595|10|10.6
595|10|5.8
595|7|11.5
595|7|8
595|7|14
595|4|11
595|4|12.5
595|4|11
595|4|13
595|4|12.5
617|6|8.5
617|6|9.5
617|6|9
617|3|14
617|3|11
617|3|11.5
617|9|9
617|9|9
617|9|11
617|9|3
617|1|13.8
617|1|12.7
617|1|12.1
617|1|12.4
617|1|12
617|1|13.3
617|1|15.1
617|1|13.2
617|1|13.7
617|8|5.5
617|8|14.5
617|8|7.5
617|8|11
617|2|12.25
617|2|13.25
617|2|12
617|2|13
617|2|13.75
617|2|15
617|5|13.7
617|5|16.2
617|5|13.8
617|5|13.9
617|10|12.1
617|10|8.3
617|10|6.7
617|10|5.5
617|10|4.1
617|10|9.8
617|10|11
617|10|10.4
617|10|9.6
617|7|13
617|7|8.5
617|7|9.5
617|4|13
617|4|12.5
617|4|12.5
617|4|13.5
617|4|12.5
625|6|9.5
625|6|11.5
625|6|7.5
625|3|15
625|3|12
625|3|11.5
625|9|8.5
625|9|10.5
625|9|7
625|9|10.5
625|1|18.1
625|1|14.4
625|1|7.6
625|1|11.1
625|1|14.7
625|1|16.1
625|1|14.2
625|1|10.7
625|8|8
625|8|6.5
625|8|10.5
625|8|6
625|2|12.75
625|2|9.5
625|2|12.5
625|2|14.75
625|2|14
625|2|15
625|5|15
625|5|14.6
625|5|15.3
625|5|15.3
625|10|6.6
625|10|9
625|10|11.7
625|10|7.8
625|10|10.3
625|10|12.7
625|10|13.2
625|10|11.5
625|10|9.5
625|7|9
625|7|11.5
625|7|10.5
625|4|14.5
625|4|12.5
625|4|13.5
625|4|13
625|4|13.5
668|6|9.5
668|6|10.5
668|6|8
668|3|14.5
668|3|15.5
668|9|6.5
668|9|12.5
668|9|10.5
668|9|11.5
668|1|18.7
668|1|12.1
668|1|12.7
668|1|13.2
668|1|13.1
668|1|10.7
668|1|13.4
668|1|13.6
668|8|2
668|8|12
668|8|4.5
668|8|5
668|2|12
668|2|11.75
668|2|14.75
668|2|10.75
668|2|10
668|2|13
668|5|15.6
668|5|12.7
668|5|14.3
668|10|9.5
668|10|10.4
668|10|8.2
668|10|9.6
668|10|8.9
668|10|13.7
668|10|8.7
668|10|9.2
668|10|10.9
668|7|10.5
668|7|9.5
668|7|7.5
668|4|12
668|4|13
668|4|12.5
668|4|14
668|4|11.5
669|6|7.5
669|6|10.5
669|6|8.5
669|3|12
669|3|10.5
669|3|14
669|9|4.5
669|9|9
669|9|9.5
669|9|8.5
669|1|17.4
669|1|12.6
669|1|12.8
669|1|14
669|1|17.2
669|1|10.4
669|1|12.9
669|1|10.5
669|1|14.2
669|8|12
669|8|10
669|8|8.5
669|8|7.5
669|2|11.5
669|2|15.5
669|2|15.75
669|2|14.75
669|2|15.25
669|2|10.75
669|5|14.1
669|5|16.5
669|5|14.6
669|5|14.2
669|10|3.6
669|10|7.7
669|10|7
669|10|13.2
669|10|10.5
669|10|12.2
669|10|9.9
669|10|7.1
669|10|10.8
669|7|12
669|7|14
669|7|10
669|4|11.5
669|4|13.5
669|4|14.5
669|4|12
669|4|13
756|6|9
756|6|7
756|3|14.5
756|3|17
756|3|11
756|9|7
756|9|7
756|9|2.5
756|9|8
756|1|12.9
756|1|13.1
756|1|10.4
756|1|14.6
756|1|12.9
756|1|14.4
756|1|10.3
756|1|11.1
756|1|15.7
756|8|7
756|8|6
756|8|7
756|8|1
756|2|12.25
756|2|11.75
756|2|11.75
756|2|15.25
756|2|14.75
756|2|$
756|5|15.7
756|5|12.8
756|5|15.4
756|5|14.7
756|10|6
756|10|8.9
756|10|8.7
756|10|11.7
756|10|11.7
756|10|10.4
756|10|6.8
756|10|6.9
756|10|11.8
756|7|11.5
756|7|12
756|7|12.5
756|4|13
756|4|13
756|4|14.5
756|4|12
756|4|12
762|6|7.5
762|6|9
762|6|11.5
762|3|13
762|3|11
762|3|17.5
762|9|13.5
762|9|4
762|9|4
762|9|6.5
762|1|16.4
762|1|9.5
762|1|11.1
762|1|14.6
762|1|13
762|1|14
762|1|16.7
762|1|12.1
762|8|11
762|8|10.5
762|8|3.5
762|8|5
762|2|11.75
762|2|11.25
762|2|18
762|2|13.25
762|2|10.75
762|2|17
762|5|13.1
762|5|15.5
762|5|13.5
762|5|16
762|10|9.8
762|10|8.1
762|10|12.4
762|10|9
762|10|7.4
762|10|4.8
762|10|10.8
762|10|5.6
762|10|7.9
762|7|7.5
762|7|8.5
762|7|8.5
762|4|14.5
762|4|11.5
762|4|11.5
762|4|14.5
762|4|12.5
3|6|8.5
3|6|10.5
3|6|8.5
3|3|14
3|3|14
3|3|18.5
3|9|8.5
3|9|7
3|9|7.5
3|9|0
3|1|14
3|1|15.7
3|1|13.9
3|1|11.6
3|1|14
3|1|12
3|1|$
3|1|14.2
3|1|14.7
3|8|14
3|8|13
3|8|5.5
3|8|8.5
3|2|13.25
3|2|14.25
3|2|14.25
3|2|15.5
3|2|11
3|2|14.5
3|5|14.6
3|5|14.1
3|5|14.3
3|5|12.9
3|10|9.3
3|10|6.8
3|10|10.2
3|10|9.7
3|10|8.3
3|10|10.8
3|10|9.7
3|10|6.6
3|10|7.9
3|7|12
3|7|11
3|7|7.5
3|4|12
3|4|12
3|4|14.5
3|4|13
6|6|8
6|6|8.5
6|6|5
6|3|12.5
6|3|15.5
6|3|10
6|9|10.5
6|9|11
6|9|5.5
6|1|14
6|1|15.4
6|1|14.8
6|1|12.7
6|1|8.2
6|1|10.8
6|1|8.2
6|1|12.9
6|8|15
6|8|7
6|8|6
6|8|12
6|2|13.5
6|2|13.5
6|2|12.5
6|2|11
6|2|14.5
6|2|14.5
6|5|13
6|5|15.7
6|5|14.1
6|5|15.2
6|10|11.6
6|10|6.5
6|10|9.4
6|10|10.4
6|10|16.4
6|10|8.8
6|10|10.1
6|10|9.7
6|7|10
6|7|10.5
6|7|9.5
6|4|12.5
6|4|12.5
6|4|14
6|4|11.5
6|4|12.5
19|6|8.5
19|6|8
19|3|12.5
19|3|11
19|3|13
19|9|8.5
19|9|7
19|9|10.5
19|9|13
19|1|10.9
19|1|8.8
19|1|12.9
19|1|11.7
19|1|10
19|1|15.7
19|1|10
19|1|10.1
19|1|13
19|8|4
19|8|2
19|8|3
19|8|10.5
19|2|13.75
19|2|13.5
19|2|13.25
19|2|11.5
19|2|15.25
19|5|14.4
19|5|13.9
19|5|12
19|5|13.9
19|10|7.4
19|10|7.9
19|10|12
19|10|6.9
19|10|5.3
19|10|11.6
19|10|8
19|10|9.8
19|10|9.5
19|7|13.5
19|7|9.5
19|7|13.5
19|4|13.5
19|4|12
19|4|12.5
19|4|14.5
19|4|13.5
20|6|7.5
20|6|13
20|6|9.5
20|3|15.5
20|3|19.5
20|3|11.5
20|9|7.5
20|9|7.5
20|9|7.5
20|9|6
20|1|11.6
20|1|13.4
20|1|12.7
20|1|13.3
20|1|16
20|1|13.5
20|1|14.7
20|1|8.2
20|1|10.9
20|8|7.5
20|8|11
20|8|8
20|8|8
20|2|16
20|2|11.5
20|2|13.75
20|2|12.75
20|2|17.75
20|2|14
20|5|13.6
20|5|16.2
20|5|14.2
20|10|7.5
20|10|8.4
20|10|6.2
20|10|5.5
20|10|8.4
20|10|6.8
20|10|9.5
20|10|6.6
20|10|5.5
20|7|12.5
20|7|12.5
20|4|13.5
20|4|12.5
20|4|14.5
20|4|13.5
25|6|7.5
25|6|8.5
25|6|10
25|3|12
25|3|12.5
25|3|12.5
25|9|11.5
25|9|5.5
25|9|6
25|9|5.5
25|1|12.9
25|1|10.1
25|1|13.7
25|1|13.6
25|1|12.9
25|1|11.6
25|1|10.2
25|1|13.2
25|1|14.1
25|8|7
25|8|12
25|8|3
25|8|8.5
25|2|13.25
25|2|$
25|2|12
25|2|17.25
25|2|11.5
25|5|14
25|5|13.8
25|5|14.5
25|5|15.1
25|10|10.4
25|10|1.1
25|10|9
25|10|7.9
25|10|7.9
25|10|7.5
25|10|9.1
25|10|7
25|10|10.5
25|7|13.5
25|7|11
25|7|10.5
25|4|11
25|4|12
25|4|13
25|4|12.5
25|4|15.5
39|6|9
39|6|6
39|6|11
39|3|12
39|3|16
39|3|12
39|9|7
39|9|6
39|9|9
39|9|7.5
39|1|13.9
39|1|18
39|1|12.1
39|1|15
39|1|18
39|1|14.6
39|1|14.2
39|1|12.8
39|1|12.2
39|8|8
39|8|12
39|8|8
39|8|9
39|2|13.75
39|2|10.25
39|2|12.75
39|2|14.25
39|2|15.25
39|2|14.5
39|5|15.2
39|5|14.4
39|5|14.5
39|5|15.6
39|10|8.4
39|10|14.1
39|10|8.7
39|10|6.4
39|10|6.4
39|10|11
39|10|$
39|10|11.8
39|10|7.2
39|7|11
39|7|7.5
39|7|10.5
39|4|11.5
39|4|14
39|4|12.5
39|4|13.5
39|4|12
40|6|9
40|6|10
40|6|10
40|3|13.5
40|3|7
40|3|14.5
40|9|10.5
40|9|10.5
40|9|6.5
40|9|7
40|1|14.6
40|1|12.4
40|1|14.6
40|1|13.1
40|1|12.5
40|1|16.5
40|1|14.1
40|1|13.8
40|1|12.7
40|8|8
40|8|5
40|8|10
40|8|7.5
40|2|15
40|2|12.25
40|2|12
40|2|17.5
40|2|15.5
40|2|13.75
40|5|13.7
40|5|14.7
40|5|14.9
40|5|12.3
40|10|8.6
40|10|8.8
40|10|5.7
40|10|6.2
40|10|8.1
40|10|5.8
40|10|10.5
40|7|12
40|7|8.5
40|7|11.5
40|4|13.5
40|4|13
40|4|12.5
40|4|14
40|4|13.5
50|6|7
50|6|5
50|6|7.5
50|3|17
50|3|10
50|3|9.5
50|9|9
50|9|7
50|9|13.5
50|9|4.5
50|1|14.1
50|1|9.8
50|1|14.1
50|1|11.1
50|1|10
50|1|16.3
50|1|11.1
50|1|14.5
50|1|12.5
50|8|10.5
50|8|10.5
50|8|13
50|8|0
50|2|11.75
50|2|14
50|2|15.25
50|2|11.25
50|2|10.75
50|2|12.5
50|5|12.9
50|5|12.7
50|5|12.2
50|5|13.7
50|10|11
50|10|10.1
50|10|10.9
50|10|8
50|10|9
50|10|8
50|10|9.5
50|10|8
50|7|9
50|7|9.5
50|7|6.5
50|4|11.5
50|4|10.5
50|4|11
50|4|12
50|4|12.5
53|6|10.5
53|6|8
53|6|9
53|3|13
53|3|12
53|9|8.5
53|9|6.5
53|9|11
53|9|12
53|1|13
53|1|14.1
53|1|11.3
53|1|13.3
53|1|11.7
53|1|15.4
53|1|11.3
53|1|14.3
53|1|16.8
53|8|10
53|8|8.5
53|8|10
53|8|13.5
53|2|14.25
53|2|13.25
53|2|12.75
53|2|11.25
53|2|12.5
53|5|14.8
53|5|15.7
53|5|15.7
53|5|14.9
53|10|$
53|10|14.5
53|10|10.4
53|10|7.7
53|10|8.8
53|10|10
53|10|12.2
53|10|7.4
53|7|12
53|7|8
53|7|9.5
53|4|14
53|4|11.5
53|4|12
53|4|13.5
53|4|15
84|6|9
84|6|8
84|6|7.5
84|3|13.5
84|3|15
84|3|13
84|9|9
84|9|8.5
84|9|9.5
84|9|7.5
84|1|16.5
84|1|13
84|1|10.4
84|1|14
84|1|11.7
84|1|8.3
84|1|11.9
84|1|12.2
84|1|12.9
84|8|9
84|8|9
84|8|7
84|2|11
84|2|13
84|2|13.75
84|2|15.75
84|2|13
84|2|13.5
84|5|15.8
84|5|16.2
84|5|13.8
84|5|14.1
84|10|9.5
84|10|7.8
84|10|7.7
84|10|10
84|10|10.8
84|10|7.9
84|10|9.3
84|10|10.9
84|10|8
84|7|$
84|7|10.5
84|7|6.5
84|4|13
84|4|11
84|4|14
84|4|$
84|4|11.5
95|6|7.5
95|6|7.5
95|6|10.5
95|3|14
95|3|8.5
95|3|15.5
95|9|8
95|9|7.5
95|9|13
95|9|3
95|1|12.9
95|1|12.4
95|1|10.8
95|1|12.2
95|1|17.2
95|1|9.5
95|1|13.3
95|1|14.6
95|1|9.7
95|8|11
95|8|15
95|8|9
95|8|12
95|2|12.5
95|2|11.25
95|2|11
95|2|14.5
95|2|13.75
95|2|13
95|5|12.9
95|5|12.8
95|5|$
95|5|11.9
95|10|11.6
95|10|8.9
95|10|10
95|10|8.2
95|10|5.4
95|10|11
95|10|9.6
95|10|9.8
95|10|8
95|7|9
95|7|10.5
95|7|7.5
95|4|12
95|4|11
95|4|13
95|4|12
95|4|12
98|6|8.5
98|6|7.5
98|6|11
98|3|11.5
98|3|11
98|3|14.5
98|9|9
98|9|9
98|9|9
98|9|5.5
98|1|16.4
98|1|14.3
98|1|15.3
98|1|16.1
98|1|11.5
98|1|10.3
98|1|9.6
98|1|13.1
98|1|10.4
98|8|12
98|8|6
98|8|2
98|8|6
98|2|14.5
98|2|12.5
98|2|12
98|2|15.5
98|2|10.75
98|5|14.6
98|5|13.8
98|5|12.7
98|5|14.4
98|10|6.8
98|10|8.6
98|10|6
98|10|8.5
98|10|10.7
98|10|11.3
98|10|8.8
98|10|3.7
98|10|11.4
98|7|8
98|7|7
98|7|14
98|4|14.5
98|4|11
98|4|12
98|4|13
98|4|13.5
102|6|8
102|6|9.5
102|6|10.5
102|3|16.5
102|3|15
102|3|12.5
102|9|11.5
102|9|8.5
102|9|6.5
102|1|14.5
102|1|12.5
102|1|13.3
102|1|16.3
102|1|15.2
102|1|14.5
102|1|17.3
102|1|12
102|1|15.1
102|8|12
102|8|10
102|8|8
102|8|5
102|2|12
102|2|16.25
102|2|11.5
102|2|13.5
102|2|14.25
102|2|14.5
102|5|15.6
102|5|15.7
102|5|14.3
102|5|14.5
102|10|10.2
102|10|13.3
102|10|14.5
102|10|8.6
102|10|7.6
102|10|11.6
102|10|8.6
102|10|$
102|7|5.5
102|7|8.5
102|7|8
102|4|14.5
102|4|14
102|4|12
102|4|11.5
102|4|14
108|6|9
108|6|9
108|6|5
108|3|14.5
108|3|13.5
108|3|15
108|9|4.5
108|9|9.5
108|9|13.5
108|9|8
108|1|15.2
108|1|9.9
108|1|8.8
108|1|12.9
108|1|16.4
108|1|14.6
108|1|13.3
108|1|15.7
108|1|14.6
108|8|9.5
108|8|0.5
108|8|8.5
108|8|18
108|2|14.75
108|2|15.25
108|2|11.25
108|2|16.75
108|2|15.5
108|5|15.5
108|5|14.6
108|5|14
108|5|15
108|10|7.1
108|10|6.1
108|10|9.1
108|10|11.3
108|10|8.7
108|10|9.5
108|10|11.9
108|10|8.5
108|7|12.5
108|7|11.5
108|4|14.5
108|4|13.5
108|4|12
108|4|10.5
184|6|11
184|6|8.5
184|6|7
184|3|17
184|3|15
184|3|15
184|9|7
184|9|9.5
184|9|8
184|1|$
184|1|17.6
184|1|12
184|1|13.7
184|1|13.3
184|1|14.8
184|1|17.3
184|1|11.9
184|1|11.6
184|8|7.5
184|8|7
184|8|12
184|8|4
184|2|14.25
184|2|15.25
184|2|14.25
184|2|14.75
184|2|11
184|2|13
184|5|13.5
184|5|16.3
184|5|13.8
184|5|14
184|10|8.7
184|10|8.7
184|10|6.3
184|10|7
184|10|4.4
184|10|13.3
184|10|10.1
184|10|12.2
184|10|6
184|7|12
184|7|13
184|7|10.5
184|4|13.5
184|4|13.5
184|4|12.5
184|4|13
193|6|8.5
193|6|10
193|6|8
193|3|8
193|3|13.5
193|3|14
193|9|12.5
193|9|8.5
193|9|2
193|9|11
193|1|16.5
193|1|6.1
193|1|14.4
193|1|10.4
193|1|9.5
193|1|12.5
193|1|12.8
193|1|13.8
193|8|10.5
193|8|6.5
193|8|15.5
193|8|3.5
193|2|13.5
193|2|15.75
193|2|13
193|2|12.5
193|2|11.75
193|5|16.4
193|5|14.7
193|5|14.4
193|5|13.5
193|10|11.8
193|10|8.9
193|10|7.4
193|10|10.2
193|10|9
193|10|9.5
193|10|10.6
193|10|6.3
193|10|7.1
193|7|6.5
193|7|11.5
193|7|9.5
193|4|13
193|4|11.5
193|4|14
193|4|12.5
193|4|12.5
195|6|8.5
195|6|7
195|6|10.5
195|3|14
195|3|17
195|9|9.5
195|9|10.5
195|9|11.5
195|9|7
195|1|18.1
195|1|7
195|1|12.3
195|1|10
195|1|12.8
195|1|11.9
195|1|14.6
195|1|15.9
195|1|12.7
195|8|11.5
195|8|13.5
195|8|8.5
195|8|17
195|2|14
195|2|13.75
195|2|13.5
195|2|11
195|2|11.25
195|2|11.25
195|5|13.4
195|5|15
195|5|$
195|5|14.1
195|10|6.6
195|10|11.4
195|10|7.3
195|10|11.3
195|10|4.4
195|10|8.5
195|10|9.1
195|10|8.7
195|10|12.7
195|7|11.5
195|7|9
195|7|6.5
195|4|13.5
195|4|14.5
195|4|11.5
195|4|13.5
195|4|12.5
204|6|9
204|6|8.5
204|6|10
204|3|11.5
204|3|10.5
204|3|13
204|9|2.5
204|9|9
204|9|10
204|9|9
204|1|12.8
204|1|10.5
204|1|11.7
204|1|14.1
204|1|11.6
204|1|11.4
204|1|10.7
204|1|13.8
204|8|15.5
204|8|11
204|8|9
204|2|13
204|2|14
204|2|14
204|2|11.25
204|2|13.5
204|2|14
204|5|15
204|5|14.3
204|5|12.9
204|5|14.7
204|10|11.2
204|10|11.6
204|10|3.9
204|10|8.4
204|10|9.1
204|10|5.9
204|10|8.8
204|10|7.9
204|10|5.6
204|7|11.5
204|7|12
204|7|11
204|4|11.5
204|4|15
204|4|12
204|4|13
204|4|12
214|6|8
214|6|8
214|6|7.5
214|3|11
214|3|12.5
214|3|12
214|9|10.5
214|9|6.5
214|9|9.5
214|9|7
214|1|10.9
214|1|12
214|1|11.5
214|1|13.9
214|1|9.5
214|1|16.1
214|1|12
214|1|11
214|1|10
214|8|8.5
214|8|7.5
214|8|11.5
214|8|16.5
214|2|15
214|2|13.25
214|2|10.5
214|2|12.5
214|2|13.25
214|2|13.25
214|5|16.9
214|5|12.4
214|5|14.9
214|5|13.8
214|10|9.6
214|10|8.4
214|10|10.8
214|10|8.5
214|10|9.5
214|10|9.2
214|10|10.2
214|10|8.4
214|10|11.5
214|7|10
214|7|11.5
214|7|9.5
214|4|9.5
214|4|12.5
214|4|13
214|4|11.5
217|6|9.5
217|6|6
217|6|12
217|3|18.5
217|3|12.5
217|3|10.5
217|9|7.5
217|9|7.5
217|9|14.5
217|9|6
217|1|13.9
217|1|12.8
217|1|14.3
217|1|7.7
217|1|14.8
217|1|8.5
217|1|12.6
217|1|12.2
217|1|10.1
217|8|9.5
217|8|4
217|8|9.5
217|8|5.5
217|2|10
217|2|15.25
217|2|17.75
217|2|11.25
217|2|13.75
217|2|17
217|5|13.7
217|5|14.2
217|5|15.4
217|5|14.4
217|10|7.9
217|10|7.3
217|10|11.3
217|10|3.1
217|10|10.3
217|10|10.6
217|10|13.7
217|10|2.4
217|10|12.8
217|7|10.5
217|7|10
217|7|12.5
217|4|11.5
217|4|14.5
217|4|12
217|4|11.5
217|4|13.5
285|6|6.5
285|6|8
285|6|9
285|3|12.5
285|3|11
285|3|13
285|9|8
285|9|7.5
285|9|9.5
285|9|6
285|1|14.5
285|1|10
285|1|10.4
285|1|12
285|1|15.2
285|1|12.5
285|1|16.6
285|1|12.5
285|8|12
285|8|4.5
285|8|8
285|8|6
285|2|10.5
285|2|13.75
285|2|12.75
285|2|13
285|2|9.5
285|2|12.25
285|5|12.7
285|5|14.8
285|5|14.2
285|10|7
285|10|12.4
285|10|7.4
285|10|10.6
285|10|8
285|10|$
285|10|12.2
285|10|6.6
285|10|6.4
285|7|10
285|7|7
285|7|11
285|4|15
285|4|12
285|4|12.5
285|4|13.5
285|4|14
301|6|7.5
301|6|9.5
301|3|17
301|3|16.5
301|3|13.5
301|9|7
301|9|11
301|9|8
301|9|7
301|1|13.2
301|1|14.7
301|1|15.3
301|1|8.6
301|1|12.4
301|1|14.9
301|1|11.9
301|1|13.3
301|1|14.7
301|8|13
301|8|10.5
301|8|10
301|8|13
301|2|13
301|2|14
301|2|14.25
301|2|14.25
301|2|15.5
301|2|14.75
301|5|14.9
301|5|15.3
301|5|15.2
301|5|15.1
301|10|6.6
301|10|9.5
301|10|9.3
301|10|8.2
301|10|10.6
301|10|7.1
301|10|9.3
301|10|8.5
301|7|12.5
301|7|13
301|7|11.5
301|4|12.5
301|4|15
301|4|12.5
301|4|15
301|4|11.5
368|6|7.5
368|6|7
368|6|10.5
368|3|16.5
368|3|12.5
368|3|13
368|9|7
368|9|9
368|9|4
368|9|8
368|1|17.2
368|1|13.3
368|1|10.8
368|1|13.3
368|1|13.8
368|1|13.8
368|1|11.1
368|1|13.9
368|1|15.5
368|8|8
368|8|15.5
368|8|8
368|8|12.5
368|2|12.75
368|2|17
368|2|12.5
368|2|12.5
368|2|15.25
368|2|14
368|5|14.1
368|5|15.9
368|5|13.3
368|5|14.5
368|10|7.5
368|10|2.1
368|10|9.8
368|10|7.7
368|10|9
368|10|7.4
368|10|6.1
368|10|12.6
368|10|6.8
368|7|10.5
368|7|15
368|7|10.5
368|4|12.5
368|4|13
368|4|13
368|4|13.5
368|4|12
391|6|8
391|6|6
391|6|8.5
391|3|13.5
391|3|11.5
391|9|12
391|9|11.5
391|9|13.5
391|9|10.5
391|1|10.7
391|1|13.6
391|1|10.7
391|1|9.6
391|1|14.4
391|1|15.4
391|1|10.4
391|1|13.2
391|1|10.5
391|8|5
391|8|12.5
391|8|11.5
391|8|5.5
391|2|13.75
391|2|13.5
391|2|12.5
391|2|13.75
391|2|11.75
391|2|13.75
391|5|14.7
391|5|14.4
391|5|15.3
391|10|9.4
391|10|8.9
391|10|9.4
391|10|9.7
391|10|8.6
391|10|11.3
391|10|10.8
391|10|8
391|10|12.9
391|7|$
391|7|9.5
391|7|12
391|4|12.5
391|4|14.5
391|4|14.5
391|4|13.5
391|4|12
399|6|8.5
399|6|8.5
399|6|7
399|3|13
399|3|13
399|3|12
399|9|8
399|9|8
399|9|11.5
399|9|6.5
399|1|11.8
399|1|10.7
399|1|13.8
399|1|15.8
399|1|12.2
399|1|12.1
399|1|15.3
399|1|11
399|8|8
399|8|10.5
399|8|9.5
399|8|10.5
399|2|13
399|2|14
399|2|14
399|2|15.5
399|2|12.75
399|2|14.5
399|5|14.1
399|5|14.4
399|5|14.4
399|5|14.4
399|10|12.2
399|10|10.1
399|10|9.1
399|10|8.9
399|10|15.3
399|10|7.3
399|10|10.8
399|10|13.9
399|10|12.4
399|7|11
399|7|7.5
399|7|10.5
399|4|14
399|4|12
399|4|13
399|4|14.5
399|4|14
421|6|7.5
421|6|10.5
421|6|8.5
421|3|14.5
421|3|11
421|3|14
421|9|7
421|9|4.5
421|9|9.5
421|9|7
421|1|13.2
421|1|$
421|1|11.8
421|1|12.1
421|1|13.4
421|1|9.1
421|1|14.1
421|1|16.6
421|8|8
421|8|9
421|8|7
421|8|5.5
421|2|11.5
421|2|14
421|2|13
421|2|10.25
421|2|16
421|2|12.5
421|5|13.3
421|5|14.9
421|5|13.1
421|5|15
421|10|3.6
421|10|9.9
421|10|5.2
421|10|8.7
421|10|3.1
421|10|10.2
421|10|9.5
421|10|11.9
421|10|12
421|7|7
421|7|9
421|7|12
421|4|12.5
421|4|13.5
421|4|$
421|4|10.5
450|6|9
450|6|8.5
450|6|7
450|3|13.5
450|3|18.5
450|3|11
450|9|3.5
450|9|5
450|9|4
450|9|4.5
450|1|15.9
450|1|14.4
450|1|12
450|1|12
450|1|16.6
450|1|16.1
450|1|11.1
450|1|16.7
450|1|13.3
450|8|10.5
450|8|6
450|8|9.5
450|8|10
450|2|15.25
450|2|11.5
450|2|13
450|2|14
450|2|11.25
450|2|11.5
450|5|15.1
